date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions
2013-04-18;7039;674;264;30243;756.075;6;66330;11055.0;3;27763;9254.333333333334;565;52;3
2013-04-19;7127;619;259;47906;1114.093023255814;5;55827;11165.4;5;31509;6301.8;560;0;3
2013-04-20;6397;284;146;16926;403.0;1;5279;5279.0;2;16821;8410.5;366;3;2
2013-04-21;7365;470;116;25387;479.0;5;91123;18224.6;5;80514;16102.8;164;4;2
2013-04-22;7317;399;225;31677;597.6792452830189;4;82938;20734.5;9;85338;9482.0;375;45;3
2013-04-23;7741;204;160;26013;839.1290322580645;6;69348;11558.0;5;27853;5570.6;320;21;2
2013-04-24;6424;212;86;17646;767.2173913043479;3;59630;19876.666666666668;4;53305;13326.25;319;18;3
2013-04-25;7311;463;184;39230;490.375;4;76188;19047.0;5;74881;14976.2;368;12;2
2013-04-26;7373;341;230;38713;645.2166666666667;4;82133;20533.25;4;67531;16882.75;575;70;5
2013-04-27;6394;1145;133;36505;462.0886075949367;5;95472;19094.4;2;48096;24048.0;371;8;3
2013-04-28;7852;152;127;29134;882.8484848484849;3;38420;12806.666666666666;0;0;0;246;4;2
2013-04-29;7575;404;148;9293;929.3;4;69820;17455.0;7;76677;10953.857142857143;233;8;2
2013-04-30;8123;34;59;0;0;3;20726;6908.666666666667;3;16218;5406.0;187;4;2
2013-05-01;7704;129;239;0;0;3;86740;28913.333333333332;5;82898;16579.6;513;12;2
2013-05-02;7091;517;301;2099;1049.5;5;86595;17319.0;5;77065;15413.0;470;39;3
2013-05-03;7653;258;173;31644;608.5384615384615;6;100525;16754.166666666668;6;63163;10527.166666666666;349;15;3
2013-05-04;5413;114;64;25648;712.4444444444445;2;34256;17128.0;1;5133;5133.0;238;4;2
2013-05-07;125;0;0;2391;2391.0;0;0;0;0;0;0;9;0;1
2013-05-08;7437;308;232;30965;814.8684210526316;5;40496;8099.2;3;20098;6699.333333333333;507;23;3
2013-05-09;7431;403;193;54531;893.9508196721312;2;35513;17756.5;2;30490;15245.0;560;22;2
2013-05-10;7494;321;179;26426;629.1904761904761;2;39089;19544.5;2;13808;6904.0;326;20;2
2013-05-11;7184;481;168;49230;656.4;0;0;0;2;20771;10385.5;520;15;2
2013-05-12;2735;463;210;29517;894.4545454545455;0;0;0;2;50219;25109.5;262;25;3
2013-05-13;7500;363;89;27591;563.0816326530612;2;43956;21978.0;5;70670;14134.0;183;7;2
2013-05-14;7508;172;299;35288;1037.8823529411766;2;33806;16903.0;3;41593;13864.333333333334;518;11;2
2013-05-15;7658;213;107;33330;1449.1304347826087;4;84181;21045.25;5;59126;11825.2;256;30;2
2013-05-16;7136;423;296;49546;563.0227272727273;2;40390;20195.0;6;73774;12295.666666666666;434;18;4
2013-05-17;7327;467;111;26981;574.063829787234;2;20899;10449.5;3;44271;14757.0;354;6;2
2013-05-18;7459;397;139;45080;653.3333333333334;3;53360;17786.666666666668;3;33753;11251.0;421;15;2
2013-05-19;7774;212;120;9910;3303.3333333333335;3;45759;15253.0;4;32803;8200.75;377;14;3
2013-05-20;8028;127;12;0;0;2;16065;8032.5;2;19763;9881.5;229;11;2
2013-05-21;8073;67;115;0;0;1;16628;16628.0;1;7633;7633.0;244;12;2
2013-05-22;7472;319;206;0;0;2;27580;13790.0;2;28323;14161.5;280;13;3
2013-05-23;7386;324;186;0;0;5;74432;14886.4;3;60235;20078.333333333332;319;15;2
2013-05-24;5533;253;149;0;0;0;0;0;1;18929;18929.0;168;8;2
2013-05-25;5369;318;116;18476;972.421052631579;0;0;0;0;0;0;165;6;2
2013-05-26;7220;470;169;47959;1229.7179487179487;3;56861;18953.666666666668;3;59652;19884.0;180;5;2
2013-05-27;7757;230;68;34964;1127.8709677419354;2;10200;5100.0;4;28200;7050.0;281;27;4
2013-05-28;7621;210;154;31402;615.7254901960785;5;42583;8516.6;2;15723;7861.5;339;82;2
2013-05-29;4972;104;86;17688;655.1111111111111;4;30743;7685.75;1;8469;8469.0;307;55;2
