date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions
2013-05-13;7842;342;8;14547;519.5357142857143;1;30124;30124.0;3;42042;14014.0;514;117;2
2013-05-14;8117;156;0;10889;388.89285714285717;0;0;0;4;44600;11150.0;270;76;2
2013-05-15;5586;187;20;18519;712.2692307692307;3;34559;11519.666666666666;3;24799;8266.333333333334;892;86;5
2013-05-16;7491;60;0;4059;676.5;0;0;0;0;0;0;188;9;2
2013-05-17;5905;0;0;1400;233.33333333333334;0;0;0;0;0;0;31;1;1
2013-05-18;1585;136;0;13244;946.0;1;13164;13164.0;2;12634;6317.0;163;6;2
2013-05-19;8178;84;0;12466;346.27777777777777;2;31905;15952.5;3;19919;6639.666666666667;163;25;2
2013-05-20;8007;245;2;13773;510.1111111111111;1;4047;4047.0;2;24578;12289.0;351;58;2
2013-05-21;4383;290;0;15761;630.44;1;14293;14293.0;1;7746;7746.0;363;99;3
2013-05-22;7685;461;19;27803;842.5151515151515;5;93685;18737.0;3;53718;17906.0;523;116;2
2013-05-23;7760;382;0;19424;462.4761904761905;0;0;0;0;0;0;630;109;3
2013-05-24;1148;45;1;4123;824.6;1;3918;3918.0;0;0;0;58;16;2
2013-05-25;4581;0;0;1079;269.75;0;0;0;0;0;0;32;3;1
2013-05-27;7501;133;7;27408;583.1489361702128;1;12749;12749.0;7;76108;10872.57142857143;573;166;3
2013-05-28;3701;291;5;28055;684.2682926829268;2;20149;10074.5;2;20155;10077.5;737;211;2
2013-05-29;5331;162;4;23237;704.1515151515151;2;25374;12687.0;2;23798;11899.0;635;134;3
