date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions
2013-04-18;7518;394;27;12602;434.55172413793105;3;21755;7251.666666666667;0;0;0;498;1;2
2013-04-19;5813;377;51;5605;800.7142857142857;3;18983;6327.666666666667;0;0;0;514;1;2
2013-04-20;7149;167;25;11624;528.3636363636364;1;14185;14185.0;0;0;0;344;1;3
2013-04-21;7104;283;14;12529;432.0344827586207;0;0;0;0;0;0;349;1;2
2013-04-22;7364;295;19;7412;308.8333333333333;2;9121;4560.5;0;0;0;718;1;3
2013-04-23;5222;377;48;9747;1218.375;3;17123;5707.666666666667;0;0;0;526;1;2
2013-04-24;7512;292;51;9539;264.97222222222223;2;14462;7231.0;0;0;0;425;1;2
2013-04-25;7564;327;54;13792;459.73333333333335;4;26206;6551.5;0;0;0;523;1;2
2013-04-26;7489;424;71;13933;516.0370370370371;6;29046;4841.0;0;0;0;479;1;3
2013-04-27;7854;150;17;1157;128.55555555555554;6;50852;8475.333333333334;0;0;0;44;1;2
2013-04-28;7731;213;36;0;0;2;24760;12380.0;0;0;0;15;4;1
2013-04-29;4775;207;45;0;0;1;16237;16237.0;0;0;0;0;0;0
2013-04-30;7460;329;24;844;281.3333333333333;4;22892;5723.0;0;0;0;16;0;1
2013-05-01;6671;357;28;0;0;5;37178;7435.6;0;0;0;0;0;0
2013-05-02;6955;426;16;0;0;1;4612;4612.0;0;0;0;0;0;0
2013-05-03;7418;310;41;0;0;6;38373;6395.5;0;0;0;0;0;0
2013-05-04;3118;78;5;0;0;1;12048;12048.0;0;0;0;0;0;0
2013-05-05;6919;325;43;0;0;2;9728;4864.0;0;0;0;0;0;0
2013-05-06;5815;241;36;0;0;5;30477;6095.4;0;0;0;16;1;1
2013-05-07;7175;421;47;0;0;5;29237;5847.4;0;0;0;0;0;0
2013-05-08;6469;290;45;0;0;6;34530;5755.0;0;0;0;88;2;1
2013-05-09;7300;326;32;0;0;6;42596;7099.333333333333;0;0;0;4;1;1
2013-05-10;6723;495;59;0;0;2;8113;4056.5;0;0;0;0;0;0
2013-05-11;3417;530;159;0;0;1;24147;24147.0;0;0;0;509;0;1
2013-05-12;6263;238;156;9148;261.37142857142857;4;50469;12617.25;3;49390;16463.333333333332;826;23;5
2013-05-13;14177;526;107;14999;499.96666666666664;9;75273;8363.666666666666;5;62497;12499.4;690;119;2
2013-05-14;14058;442;73;21736;724.5333333333333;7;50121;7160.142857142857;4;34924;8731.0;547;155;2
2013-05-15;14918;623;142;28886;875.3333333333334;8;70665;8833.125;4;37848;9462.0;599;127;2
2013-05-16;15044;517;58;32239;632.1372549019608;5;39192;7838.4;3;40891;13630.333333333334;688;77;2
2013-05-17;11186;590;81;22997;676.3823529411765;6;64120;10686.666666666666;3;42261;14087.0;651;102;2
2013-05-18;15799;107;11;6259;298.04761904761904;6;50903;8483.833333333334;1;7089;7089.0;28;6;2
2013-05-19;13163;1772;579;41211;606.0441176470588;9;77965;8662.777777777777;6;43450;7241.666666666667;1000;85;3
2013-05-20;12351;535;81;27960;423.6363636363636;7;66524;9503.42857142857;5;26671;5334.2;969;245;2
2013-05-21;15095;551;110;27455;742.027027027027;5;25876;5175.2;1;3950;3950.0;699;222;4
2013-05-22;10652;277;43;37257;689.9444444444445;5;82420;16484.0;5;76605;15321.0;622;210;3
2013-05-23;13234;730;132;23090;679.1176470588235;8;82638;10329.75;0;0;0;1139;135;2
2013-05-24;13393;452;34;25100;660.5263157894736;6;62537;10422.833333333334;1;6641;6641.0;529;144;2
2013-05-25;13949;325;55;42198;959.0454545454545;7;52223;7460.428571428572;4;41736;10434.0;843;100;2
2013-05-26;14353;404;91;55732;774.0555555555555;2;18193;9096.5;5;32109;6421.8;1078;49;4
2013-05-27;12523;636;104;30813;700.2954545454545;6;29324;4887.333333333333;4;19174;4793.5;1189;270;3
2013-05-28;14410;732;110;44644;460.2474226804124;9;54362;6040.222222222223;4;28463;7115.75;1602;286;2
2013-05-29;12863;513;105;15970;332.7083333333333;6;66015;11002.5;3;23705;7901.666666666667;1490;268;3
2013-05-30;15247;461;60;34809;519.5373134328358;8;97268;12158.5;3;55596;18532.0;1055;179;3
2013-05-31;14997;610;291;33040;393.3333333333333;7;52648;7521.142857142857;3;50662;16887.333333333332;1226;214;2
2013-06-01;3397;151;79;6184;343.55555555555554;1;4377;4377.0;0;0;0;516;70;2
