date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions
2013-04-14;7559;182;0;30804;832.5405405405405;3;26231;8743.666666666666;1;5893;5893.0;793;2;3
2013-04-15;7819;255;3;15341;393.35897435897436;6;65578;10929.666666666666;2;12661;6330.5;350;31;2
2013-04-16;7397;139;17;12240;453.3333333333333;6;70676;11779.333333333334;4;39090;9772.5;460;6;4
2013-04-17;7505;292;28;26167;594.7045454545455;3;60172;20057.333333333332;4;55059;13764.75;512;46;2
2013-04-18;7678;353;31;37994;1461.3076923076924;2;19357;9678.5;4;48245;12061.25;344;66;2
2013-04-19;6927;763;15;25347;2816.3333333333335;6;52784;8797.333333333334;5;41265;8253.0;289;36;3
2013-04-20;7525;177;38;0;0;4;30966;7741.5;3;22621;7540.333333333333;595;8;4
2013-04-21;8088;132;0;0;0;4;25779;6444.75;2;12155;6077.5;172;15;2
2013-04-22;8044;74;3;20756;648.625;5;55991;11198.2;7;76588;10941.142857142857;106;37;1
2013-04-23;7091;467;26;0;0;4;17269;4317.25;4;28962;7240.5;385;9;3
2013-04-24;7813;235;3;0;0;4;53436;13359.0;3;50548;16849.333333333332;399;10;3
2013-04-25;7562;252;58;0;0;3;47392;15797.333333333334;2;8130;4065.0;249;26;3
2013-04-26;7582;367;11;0;0;6;67825;11304.166666666666;5;61846;12369.2;347;53;2
2013-04-27;7941;135;0;0;0;4;31861;7965.25;3;20640;6880.0;372;12;4
2013-04-28;7802;321;3;0;0;6;79195;13199.166666666666;2;9524;4762.0;229;25;2
2013-04-29;8215;98;6;0;0;5;79439;15887.8;2;15542;7771.0;117;25;1
2013-04-30;8009;182;44;0;0;2;12881;6440.5;2;17494;8747.0;186;5;2
2013-05-01;7977;206;0;7221;515.7857142857143;4;59726;14931.5;2;28074;14037.0;258;36;2
2013-05-02;7717;320;16;9946;765.0769230769231;4;32012;8003.0;5;72147;14429.4;450;59;4
2013-05-03;7550;375;138;0;0;9;70949;7883.222222222223;5;34482;6896.4;592;57;4
2013-05-04;5392;99;52;0;0;1;8955;8955.0;0;0;0;294;5;2
2013-05-05;105;0;0;30;30.0;0;0;0;1;8144;8144.0;300;10;4
2013-05-06;7388;537;101;24460;596.5853658536586;6;94860;15810.0;1;7533;7533.0;436;53;2
2013-05-07;8134;122;51;13617;368.02702702702703;4;51701;12925.25;5;57244;11448.8;196;4;2
2013-05-08;7697;366;83;3367;153.04545454545453;3;52817;17605.666666666668;5;78537;15707.4;416;42;4
2013-05-09;7032;562;199;19440;670.3448275862069;5;80556;16111.2;5;81737;16347.4;587;40;4
2013-05-10;8086;97;46;12639;902.7857142857143;5;63157;12631.4;3;55006;18335.333333333332;166;27;2
2013-05-11;8078;162;38;34640;1385.6;3;23039;7679.666666666667;2;17792;8896.0;243;9;2
2013-05-12;7949;117;40;37190;1690.4545454545455;1;17316;17316.0;3;48011;16003.666666666666;387;9;2
2013-05-13;7425;563;256;28859;801.6388888888889;4;49855;12463.75;3;39601;13200.333333333334;685;52;4
2013-05-14;7979;121;167;39642;1651.75;6;85891;14315.166666666666;2;50063;25031.5;313;10;3
2013-05-15;7897;357;10;20117;1183.3529411764705;5;67251;13450.2;6;66757;11126.166666666666;487;43;3
2013-05-16;7575;371;100;22644;686.1818181818181;6;77955;12992.5;4;47641;11910.25;548;51;5
2013-05-17;7946;89;0;14016;700.8;3;20706;6902.0;3;32065;10688.333333333334;122;5;2
2013-05-18;7007;455;173;43488;712.9180327868852;5;83192;16638.4;3;14556;4852.0;744;39;9
2013-05-19;8112;106;8;22992;621.4054054054054;2;23772;11886.0;3;25323;8441.0;254;6;2
2013-05-20;8322;0;2;4572;351.6923076923077;6;64614;10769.0;3;88449;29483.0;33;4;1
2013-05-21;7471;422;293;18431;708.8846153846154;6;77985;12997.5;2;22433;11216.5;666;29;4
2013-05-22;7903;339;7;8320;489.4117647058824;4;75102;18775.5;1;14159;14159.0;439;13;4
2013-05-23;7275;362;155;35151;817.4651162790698;4;47542;11885.5;4;71615;17903.75;745;22;6
2013-05-24;8327;0;0;13925;696.25;3;87227;29075.666666666668;0;0;0;36;2;1
2013-05-25;8290;13;13;29914;854.6857142857143;5;80488;16097.6;0;0;0;44;4;1
2013-05-26;7910;232;142;45841;1833.64;2;22869;11434.5;2;24061;12030.5;365;33;4
2013-05-27;7316;542;133;29820;745.5;6;93250;15541.666666666666;1;13834;13834.0;735;28;7
2013-05-28;7427;357;197;34725;667.7884615384615;4;38578;9644.5;2;11583;5791.5;606;15;6
2013-05-29;5376;93;0;23471;1564.7333333333333;4;49889;12472.25;0;0;0;79;31;1
