date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions
2013-05-07;7839;228;62;13128;320.1951219512195;2;46753;23376.5;0;0;0;390;46;2
2013-05-08;4662;90;31;15130;945.625;4;48375;12093.75;4;42329;10582.25;214;76;2
2013-05-09;8152;12;4;9177;339.8888888888889;6;56296;9382.666666666666;2;27430;13715.0;121;23;2
2013-05-10;7970;169;0;15727;449.34285714285716;3;53914;17971.333333333332;1;9979;9979.0;427;17;2
2013-05-11;7626;390;5;37405;411.04395604395603;3;61077;20359.0;1;17242;17242.0;582;11;2
2013-05-12;8078;76;3;17615;419.4047619047619;6;73300;12216.666666666666;0;0;0;174;6;1
2013-05-13;8176;87;2;10204;340.1333333333333;6;77146;12857.666666666666;1;32455;32455.0;126;7;1
2013-05-14;8294;4;0;3912;300.9230769230769;5;92275;18455.0;0;0;0;59;7;1
2013-05-15;7865;254;9;17613;765.7826086956521;2;17941;8970.5;0;0;0;363;37;3
2013-05-16;8208;31;0;12038;279.95348837209303;4;65773;16443.25;0;0;0;88;6;1
2013-05-17;8316;0;0;20784;256.5925925925926;5;81831;16366.2;0;0;0;54;5;1
2013-05-18;1841;2;0;6314;789.25;0;0;0;0;0;0;48;5;1
2013-05-19;2015;0;0;170;85.0;1;8061;8061.0;1;25682;25682.0;61;5;1
2013-05-20;7991;182;0;19542;514.2631578947369;8;65950;8243.75;0;0;0;258;64;2
2013-05-21;2731;0;0;6948;1158.0;0;0;0;0;0;0;26;5;1
2013-05-22;5292;104;0;9066;412.09090909090907;5;63216;12643.2;3;58176;19392.0;180;46;2
2013-05-23;2272;34;0;11953;703.1176470588235;0;0;0;0;0;0;110;12;2
2013-05-25;5286;22;7;3569;509.85714285714283;0;0;0;0;0;0;142;3;2
2013-05-26;8340;0;0;19527;557.9142857142857;0;0;0;0;0;0;31;5;1
2013-05-27;8330;0;0;5257;404.38461538461536;2;38999;19499.5;0;0;0;45;4;1
2013-05-28;7948;246;0;14182;1013.0;1;22009;22009.0;1;21331;21331.0;407;56;3
2013-05-29;7967;161;2;9944;368.2962962962963;4;61030;15257.5;3;39992;13330.666666666666;377;75;2
2013-05-30;8331;0;0;11966;278.27906976744185;3;29605;9868.333333333334;0;0;0;58;5;1
2013-05-31;7970;0;0;2521;180.07142857142858;3;62068;20689.333333333332;0;0;0;51;3;1
