date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions
2013-05-05;1578;165;103;665;166.25;2;20835;10417.5;1;23862;23862.0;168;4;2
2013-05-06;6547;93;79;11002;647.1764705882352;3;63085;21028.333333333332;2;38370;19185.0;240;28;2
2013-05-07;7988;175;36;2458;204.83333333333334;3;22317;7439.0;3;27075;9025.0;131;6;2
2013-05-08;8109;85;46;0;0;5;75087;15017.4;5;84882;16976.4;150;12;1
2013-05-09;7865;100;151;0;0;5;70324;14064.8;6;67191;11198.5;310;17;3
2013-05-10;7503;93;102;24569;253.28865979381445;5;63067;12613.4;5;64993;12998.6;267;10;2
2013-05-11;7239;345;114;17789;1368.3846153846155;5;69200;13840.0;3;47099;15699.666666666666;338;9;2
2013-05-12;4940;145;84;3255;271.25;3;20646;6882.0;2;10723;5361.5;174;5;2
2013-05-13;7999;102;44;0;0;5;84338;16867.6;2;27545;13772.5;185;6;1
2013-05-14;7728;263;133;0;0;4;46598;11649.5;4;32859;8214.75;311;16;2
2013-05-15;6720;378;52;11872;516.1739130434783;1;26707;26707.0;1;29275;29275.0;573;57;2
2013-05-16;10736;205;130;23206;309.41333333333336;3;39035;13011.666666666666;2;8960;4480.0;353;30;3
2013-05-17;5847;645;114;18989;654.7931034482758;3;41995;13998.333333333334;1;6517;6517.0;520;10;2
2013-05-18;6966;250;59;14879;479.96774193548384;3;11239;3746.3333333333335;4;35479;8869.75;340;13;1
2013-05-19;1903;109;42;10213;464.22727272727275;1;4277;4277.0;1;4273;4273.0;167;5;1
2013-05-20;7143;323;126;17816;742.3333333333334;3;16908;5636.0;3;26717;8905.666666666666;362;38;3
2013-05-21;5433;56;2;1592;159.2;4;31433;7858.25;1;14702;14702.0;129;5;2
2013-05-22;6257;207;156;13002;419.4193548387097;4;32512;8128.0;4;35845;8961.25;632;8;4
2013-05-23;8809;265;147;9580;416.5217391304348;4;57306;14326.5;2;16612;8306.0;459;19;2
2013-05-24;9034;223;184;12814;232.98181818181817;5;70187;14037.4;4;40087;10021.75;291;12;3
2013-05-25;4589;121;6;7422;371.1;1;17668;17668.0;1;18315;18315.0;129;4;1
2013-05-27;6041;115;103;34871;1291.5185185185185;4;55715;13928.75;2;39940;19970.0;442;66;2
2013-05-28;7855;139;108;37265;1490.6;4;70804;17701.0;2;32507;16253.5;559;42;2
2013-05-29;3407;0;0;0;0;0;0;0;0;0;0;19;0;1
2013-05-30;4584;59;43;5062;230.0909090909091;6;43507;7251.166666666667;3;21835;7278.333333333333;194;5;2
2013-05-31;6845;198;2;19191;383.82;2;14727;7363.5;1;5301;5301.0;536;16;2
2013-06-01;1403;26;0;4351;621.5714285714286;0;0;0;1;4260;4260.0;179;8;1
