date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions
2013-05-14;7685;391;11;9360;9360.0;5;35766;7153.2;2;8969;4484.5;627;77;3
2013-05-15;7171;561;2;22378;771.6551724137931;2;24097;12048.5;5;51053;10210.6;711;73;3
2013-05-16;6414;471;17;2520;420.0;1;4653;4653.0;3;40754;13584.666666666666;810;52;5
2013-05-17;6808;833;5;18215;1821.5;2;14576;7288.0;4;38105;9526.25;969;28;4
2013-05-18;6823;377;9;36588;1219.6;3;24603;8201.0;4;27595;6898.75;322;18;2
2013-05-19;7359;297;7;232;232.0;0;0;0;2;27566;13783.0;327;29;2
2013-05-20;7286;443;17;7741;774.1;2;33764;16882.0;1;31783;31783.0;761;60;2
2013-05-21;7289;547;30;3437;286.4166666666667;2;24239;12119.5;4;46029;11507.25;484;68;3
2013-05-22;7681;292;40;7664;1916.0;2;9735;4867.5;2;10197;5098.5;790;60;3
2013-05-23;7628;335;33;1311;437.0;4;35671;8917.75;5;44096;8819.2;645;59;3
2013-05-24;7536;505;4;22682;872.3846153846154;2;26328;13164.0;2;22867;11433.5;530;55;3
2013-05-25;7307;329;6;32572;1085.7333333333333;3;29043;9681.0;1;13987;13987.0;447;64;4
2013-05-26;7719;280;5;12728;606.0952380952381;1;21717;21717.0;1;4017;4017.0;590;31;3
2013-05-27;7795;267;0;14129;441.53125;2;27496;13748.0;1;23132;23132.0;507;51;2
2013-05-28;7129;440;2;17552;428.0975609756098;2;9598;4799.0;3;22408;7469.333333333333;867;133;2
2013-05-29;7505;265;1;50666;791.65625;3;21259;7086.333333333333;4;25289;6322.25;677;101;3
2013-05-30;6730;702;1;33841;1091.6451612903227;3;34009;11336.333333333334;3;39939;13313.0;789;45;5
2013-05-31;7378;474;21;24806;800.1935483870968;1;20702;20702.0;4;45961;11490.25;623;14;3
2013-06-01;1735;107;3;15468;814.1052631578947;0;0;0;0;0;0;203;9;2
