date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions
2013-05-10;7881;199;84;15057;579.1153846153846;4;29192;7298.0;2;8645;4322.5;414;87;3
2013-05-11;7883;158;110;16952;413.4634146341463;3;20072;6690.666666666667;0;0;0;407;63;3
2013-05-12;7868;168;53;4215;234.16666666666666;4;32732;8183.0;4;32480;8120.0;344;59;3
2013-05-13;7712;321;82;17899;471.0263157894737;7;66660;9522.857142857143;4;49094;12273.5;405;106;2
2013-05-14;7800;132;119;16255;650.2;3;27251;9083.666666666666;1;3871;3871.0;414;60;3
2013-05-15;7688;217;125;12238;407.93333333333334;4;25148;6287.0;2;39448;19724.0;590;89;2
2013-05-16;7926;57;110;16972;848.6;6;50628;8438.0;3;35299;11766.333333333334;230;61;3
2013-05-17;7873;166;100;11075;335.6060606060606;5;60243;12048.6;4;56826;14206.5;292;57;2
2013-05-18;7756;195;66;4165;231.38888888888889;3;27616;9205.333333333334;2;20554;10277.0;283;17;3
2013-05-19;7757;278;66;15410;466.969696969697;4;30047;7511.75;3;20077;6692.333333333333;309;41;3
2013-05-20;6380;195;73;18113;503.1388888888889;5;38145;7629.0;3;16856;5618.666666666667;362;115;2
2013-05-21;7544;356;90;24210;672.5;3;23765;7921.666666666667;3;23433;7811.0;492;85;4
2013-05-22;6648;92;45;23998;413.7586206896552;2;33799;16899.5;0;0;0;182;104;2
2013-05-23;7548;252;163;17301;402.3488372093023;4;36300;9075.0;4;36189;9047.25;383;61;3
2013-05-24;7711;232;110;24697;398.33870967741933;2;21456;10728.0;1;14527;14527.0;237;69;2
2013-05-25;8060;117;66;27293;496.23636363636365;4;55075;13768.75;3;46145;15381.666666666666;227;31;3
2013-05-26;7377;303;190;41832;1673.28;2;15363;7681.5;4;64155;16038.75;375;47;4
2013-05-27;5030;110;56;20948;1309.25;4;57119;14279.75;3;49574;16524.666666666668;251;96;2
2013-05-28;7561;359;104;34303;879.5641025641025;6;75299;12549.833333333334;5;63660;12732.0;419;128;3
2013-05-29;7463;444;88;35220;765.6521739130435;4;47716;11929.0;3;38001;12667.0;728;0;3
2013-05-30;6979;67;104;10084;315.125;2;20732;10366.0;1;13729;13729.0;224;37;3
2013-05-31;5814;142;8;12486;624.3;1;4992;4992.0;1;4871;4871.0;144;26;3
2013-06-01;1542;0;0;0;0;3;14712;4904.0;0;0;0;16;1;1
