date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions
2013-05-09;7795;324;88;11162;485.30434782608694;2;29864;14932.0;1;9838;9838.0;313;78;2
2013-05-10;7175;740;80;27853;714.1794871794872;4;26313;6578.25;2;11149;5574.5;724;53;4
2013-05-11;7201;847;32;19449;1768.090909090909;8;72366;9045.75;3;63748;21249.333333333332;800;25;3
2013-05-12;5980;254;14;856;428.0;3;55880;18626.666666666668;2;25744;12872.0;294;29;2
2013-05-13;7957;216;25;0;0;3;32418;10806.0;1;27398;27398.0;333;64;2
2013-05-14;8145;54;0;10075;325.0;3;20675;6891.666666666667;1;7645;7645.0;88;11;1
2013-05-15;7672;374;21;13331;459.6896551724138;6;62111;10351.833333333334;4;26878;6719.5;529;55;3
2013-05-16;6261;277;26;19747;519.6578947368421;4;51964;12991.0;2;20815;10407.5;357;61;2
2013-05-17;5585;135;21;13779;551.16;3;20085;6695.0;1;4246;4246.0;241;78;2
2013-05-18;5392;132;45;6862;428.875;3;47370;15790.0;2;34297;17148.5;248;34;2
2013-05-19;6772;61;0;0;0;1;4490;4490.0;0;0;0;91;22;2
2013-05-20;7268;355;34;234;234.0;4;54516;13629.0;3;49192;16397.333333333332;454;69;2
2013-05-21;8096;123;13;2400;1200.0;2;31664;15832.0;2;58737;29368.5;258;42;2
2013-05-22;7531;433;140;25518;797.4375;6;60800;10133.333333333334;3;44300;14766.666666666666;633;37;2
2013-05-23;7788;319;2;20749;768.4814814814815;5;65682;13136.4;3;51301;17100.333333333332;409;80;2
2013-05-24;7777;221;18;11969;854.9285714285714;2;15103;7551.5;1;9010;9010.0;355;7;2
2013-05-25;7837;105;20;0;0;3;56240;18746.666666666668;3;60665;20221.666666666668;228;16;1
2013-05-26;9227;287;47;0;0;2;15936;7968.0;3;18215;6071.666666666667;411;31;2
2013-05-27;7774;238;88;0;0;5;76669;15333.8;2;13504;6752.0;450;57;2
2013-05-28;8085;91;64;0;0;3;42948;14316.0;1;11884;11884.0;242;30;2
2013-05-29;4346;120;0;25252;870.7586206896551;4;24457;6114.25;3;18996;6332.0;225;45;2
