date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions
2013-04-22;8174;114;0;11171;620.6111111111111;2;16071;8035.5;2;45269;22634.5;278;0;1
2013-04-23;7299;325;50;52615;876.9166666666666;3;21714;7238.0;3;17529;5843.0;605;0;2
2013-04-24;7824;331;0;21382;647.939393939394;2;23238;11619.0;2;11671;5835.5;465;0;2
2013-04-25;3614;307;25;18541;639.3448275862069;2;24657;12328.5;2;16047;8023.5;555;68;2
2013-04-26;7231;369;75;43091;590.2876712328767;6;57668;9611.333333333334;3;26016;8672.0;641;95;5
2013-04-27;7628;91;9;2504;278.22222222222223;4;78035;19508.75;0;0;0;413;5;8
2013-04-28;7097;188;39;0;0;3;59732;19910.666666666668;3;47508;15836.0;1052;10;2
2013-04-29;7660;408;7;0;0;3;45645;15215.0;2;47117;23558.5;511;85;2
2013-04-30;7575;205;0;0;0;1;4606;4606.0;0;0;0;288;78;2
2013-05-01;8277;0;0;0;0;0;0;0;0;0;0;69;4;1
2013-05-02;8007;212;11;0;0;2;25156;12578.0;2;11579;5789.5;288;55;3
2013-05-03;7785;245;0;4732;788.6666666666666;2;12147;6073.5;0;0;0;454;63;3
2013-05-04;8185;85;2;8692;434.6;3;39611;13203.666666666666;1;14963;14963.0;122;20;1
2013-05-05;8280;6;0;5722;572.2;1;7913;7913.0;0;0;0;63;0;1
2013-05-06;8095;95;0;8735;727.9166666666666;0;0;0;0;0;0;212;20;2
2013-05-07;8199;58;0;15037;1074.0714285714287;3;27511;9170.333333333334;2;8224;4112.0;174;43;1
2013-05-08;3572;230;5;21400;972.7272727272727;2;12645;6322.5;1;4067;4067.0;559;88;3
2013-05-14;292;24;0;2037;679.0;0;0;0;0;0;0;17;0;1
2013-05-15;7876;237;6;21065;554.3421052631579;4;47985;11996.25;4;67810;16952.5;359;89;2
2013-05-16;7928;277;0;22378;497.2888888888889;4;66131;16532.75;3;55177;18392.333333333332;345;73;2
2013-05-17;8116;145;0;7168;716.8;0;0;0;0;0;0;245;3;3
2013-05-18;8149;119;0;5984;498.6666666666667;0;0;0;0;0;0;225;6;2
2013-05-19;8298;22;0;23884;884.5925925925926;0;0;0;0;0;0;84;32;1
2013-05-20;2578;126;21;12159;1013.25;1;7627;7627.0;3;28425;9475.0;229;31;2
2013-05-21;8338;0;0;8147;387.95238095238096;0;0;0;0;0;0;56;0;1
2013-05-22;8340;0;0;7058;504.14285714285717;0;0;0;0;0;0;48;1;1
2013-05-23;7962;169;5;20220;919.0909090909091;2;29345;14672.5;2;18713;9356.5;269;78;2
2013-05-24;8262;52;0;14764;777.0526315789474;0;0;0;0;0;0;171;65;1
2013-05-25;8193;30;0;12970;720.5555555555555;4;62812;15703.0;1;8874;8874.0;164;50;1
2013-05-26;7983;107;3;25007;675.8648648648649;3;39965;13321.666666666666;1;28216;28216.0;220;67;1
2013-05-27;7837;113;0;0;0;2;46978;23489.0;2;42680;21340.0;0;0;0
2013-05-28;5117;34;0;0;0;1;8781;8781.0;0;0;0;0;0;0
2013-05-29;2608;27;7;9823;982.3;2;9867;4933.5;1;9771;9771.0;221;74;2
