date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions
2013-05-16;8212;25;2;6623;287.95652173913044;5;42330;8466.0;0;0;0;162;19;2
2013-05-17;8158;50;20;14117;415.20588235294116;3;28729;9576.333333333334;1;7770;7770.0;247;24;2
2013-05-18;8183;101;15;8123;270.76666666666665;4;39704;9926.0;0;0;0;271;17;2
2013-05-19;7916;162;88;6493;590.2727272727273;2;20111;10055.5;0;0;0;430;5;3
2013-05-20;8260;52;2;8792;488.44444444444446;3;35782;11927.333333333334;0;0;0;125;25;2
2013-05-21;8184;77;0;13894;817.2941176470588;3;43175;14391.666666666666;3;55487;18495.666666666668;250;32;2
2013-05-22;8082;131;7;12062;376.9375;4;79508;19877.0;0;0;0;311;40;2
2013-05-23;8062;178;5;6076;289.3333333333333;2;37664;18832.0;1;13720;13720.0;409;30;4
2013-05-24;8120;54;10;13821;921.4;4;34835;8708.75;2;39135;19567.5;358;23;4
2013-05-25;8219;47;0;7275;382.89473684210526;2;8902;4451.0;0;0;0;199;20;2
2013-05-26;8167;43;12;6525;296.59090909090907;3;59772;19924.0;2;8317;4158.5;253;29;2
2013-05-27;8163;55;0;24407;610.175;6;67497;11249.5;1;10877;10877.0;257;88;2
2013-05-28;8071;127;45;22106;409.3703703703704;0;0;0;0;0;0;366;72;3
2013-05-29;546;0;0;2168;433.6;0;0;0;0;0;0;13;0;1
2013-05-30;6878;29;16;3445;215.3125;0;0;0;0;0;0;197;12;3
2013-05-31;7319;55;41;12443;327.44736842105266;2;53299;26649.5;2;25406;12703.0;285;10;3
2013-04-15;0;0;0;0;0;0;0;0;0;0;0;192;28;3
