date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions
2013-04-20;7728;174;128;15996;470.47058823529414;2;28794;14397.0;2;18395;9197.5;446;68;3
2013-04-21;7324;450;88;18881;524.4722222222222;4;26808;6702.0;2;16389;8194.5;983;69;5
2013-04-22;7569;255;199;24731;515.2291666666666;7;40277;5753.857142857143;3;16284;5428.0;677;99;4
2013-04-23;7438;454;88;24798;590.4285714285714;4;34526;8631.5;3;26123;8707.666666666666;402;97;2
2013-04-24;7263;531;210;20664;607.7647058823529;3;45310;15103.333333333334;4;43135;10783.75;856;82;2
2013-04-25;7460;351;93;26133;402.04615384615386;1;16846;16846.0;1;16904;16904.0;674;5;2
2013-04-26;6958;751;204;29619;604.469387755102;4;32920;8230.0;1;20999;20999.0;988;0;3
2013-04-27;7617;287;75;13566;226.1;2;22817;11408.5;1;21019;21019.0;417;0;2
2013-04-28;7934;116;53;12593;299.8333333333333;3;29382;9794.0;3;29145;9715.0;325;81;2
2013-04-29;7521;377;26;30737;683.0444444444445;3;27229;9076.333333333334;2;17721;8860.5;554;65;3
2013-04-30;6877;472;158;39536;693.6140350877193;5;25595;5119.0;3;26079;8693.0;624;59;2
2013-05-01;7284;567;114;21373;548.025641025641;5;29961;5992.2;4;25462;6365.5;720;66;2
2013-05-02;7443;512;37;31300;626.0;2;24552;12276.0;3;33268;11089.333333333334;626;27;2
2013-05-03;7569;428;53;24358;658.3243243243244;5;35050;7010.0;6;43445;7240.833333333333;738;73;3
2013-05-04;7335;471;111;23656;657.1111111111111;0;0;0;2;27173;13586.5;533;13;3
2013-05-05;7408;362;129;20222;697.3103448275862;4;45739;11434.75;4;52576;13144.0;584;73;3
2013-05-06;7014;660;71;23307;529.7045454545455;3;29368;9789.333333333334;4;37477;9369.25;888;157;2
2013-05-07;7447;538;38;19319;371.5192307692308;5;46809;9361.8;4;39956;9989.0;724;48;2
2013-05-08;7085;590;122;28490;619.3478260869565;6;48249;8041.5;5;45676;9135.2;658;126;2
2013-05-09;7336;490;157;20964;499.14285714285717;5;46740;9348.0;3;43175;14391.666666666666;751;90;2
2013-05-10;7408;459;177;29675;659.4444444444445;5;40950;8190.0;6;50202;8367.0;813;39;2
2013-05-11;7280;518;179;28795;738.3333333333334;5;47935;9587.0;4;53867;13466.75;726;47;3
2013-05-12;7726;269;156;24292;467.15384615384613;4;24347;6086.75;1;29386;29386.0;598;52;2
2013-05-13;7423;490;115;20508;488.2857142857143;6;47512;7918.666666666667;3;34899;11633.0;776;129;2
2013-05-14;7957;163;27;7442;248.06666666666666;6;37033;6172.166666666667;3;32510;10836.666666666666;296;31;2
2013-05-15;7353;545;66;32370;703.695652173913;5;49096;9819.2;5;55956;11191.2;740;150;2
2013-05-16;6795;824;91;30880;812.6315789473684;2;36033;18016.5;1;13288;13288.0;645;76;2
2013-05-17;7502;372;132;22781;446.6862745098039;6;43156;7192.666666666667;5;31369;6273.8;521;35;2
2013-05-18;7667;228;151;11821;295.525;9;70045;7782.777777777777;6;44459;7409.833333333333;589;47;2
2013-05-19;7768;232;170;16447;357.54347826086956;6;51433;8572.166666666666;3;27682;9227.333333333334;449;66;3
2013-05-20;7813;219;9;17977;374.5208333333333;6;52230;8705.0;3;21423;7141.0;751;68;2
2013-05-21;7076;579;58;28042;529.0943396226415;4;31618;7904.5;2;30234;15117.0;924;100;3
2013-05-22;7494;460;36;31044;776.1;5;39408;7881.6;6;53375;8895.833333333334;792;90;2
2013-05-23;7500;383;75;35933;641.6607142857143;2;26954;13477.0;3;38948;12982.666666666666;660;86;2
2013-05-24;7636;262;71;29439;949.6451612903226;7;61074;8724.857142857143;5;63164;12632.8;433;31;3
2013-05-25;8233;2;0;24600;664.8648648648649;5;35706;7141.2;4;40870;10217.5;30;5;1
2013-05-26;3492;464;143;25283;842.7666666666667;2;9453;4726.5;3;15449;5149.666666666667;643;17;2
2013-05-27;7440;173;65;34017;654.1730769230769;5;33112;6622.4;2;26086;13043.0;608;141;2
2013-05-28;7725;248;118;27394;684.85;7;54964;7852.0;1;6682;6682.0;808;74;2
2013-05-29;5867;193;140;27293;682.325;0;0;0;1;6332;6332.0;407;43;2
2013-05-31;22;0;0;0;0;0;0;0;0;0;0;0;0;0
