date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions
2013-04-16;7903;154;12;8119;279.9655172413793;3;48857;16285.666666666666;4;50799;12699.75;156;5;1
2013-04-17;7643;469;45;19798;761.4615384615385;2;50366;25183.0;4;92146;23036.5;506;74;3
2013-04-18;7770;312;0;16127;645.08;6;55790;9298.333333333334;4;46729;11682.25;343;74;4
2013-04-19;7479;401;67;23554;1239.6842105263158;3;42626;14208.666666666666;2;39026;19513.0;467;91;3
2013-04-20;5044;117;2;8449;422.45;1;4517;4517.0;1;9757;9757.0;149;19;2
2013-04-21;8251;34;0;16810;579.6551724137931;3;28332;9444.0;0;0;0;61;23;2
2013-04-22;7552;441;0;18674;565.8787878787879;5;60059;12011.8;6;53835;8972.5;481;67;2
2013-04-23;7757;273;1;9273;386.375;5;33056;6611.2;3;26545;8848.333333333334;336;66;2
2013-04-24;7682;252;5;23143;798.0344827586207;4;39517;9879.25;6;79674;13279.0;356;32;2
2013-04-25;7822;279;47;11972;478.88;5;67258;13451.6;5;48748;9749.6;421;40;3
2013-04-26;7368;277;146;26248;874.9333333333333;7;57603;8229.0;5;61759;12351.8;442;94;3
2013-04-27;7486;460;67;14145;744.4736842105264;5;35941;7188.2;5;57551;11510.2;595;29;3
2013-04-28;8303;5;0;5354;254.95238095238096;4;42237;10559.25;3;18150;6050.0;30;2;1
2013-04-29;7907;181;31;17347;693.88;5;79263;15852.6;5;81021;16204.2;184;42;2
2013-04-30;8208;18;0;4911;213.52173913043478;5;49335;9867.0;5;38800;7760.0;59;6;1
2013-05-01;7362;490;73;16218;523.1612903225806;5;57036;11407.2;5;40881;8176.2;982;64;3
2013-05-02;7906;160;71;7674;333.6521739130435;3;34160;11386.666666666666;1;11051;11051.0;579;34;3
2013-05-03;7924;261;18;19754;823.0833333333334;1;5942;5942.0;4;46129;11532.25;818;54;3
2013-05-04;8223;3;0;9599;479.95;3;61542;20514.0;2;40894;20447.0;45;5;1
2013-05-05;8045;140;4;9732;648.8;5;98606;19721.2;4;36835;9208.75;278;31;2
2013-05-06;7610;326;106;13848;728.8421052631579;3;57193;19064.333333333332;4;69414;17353.5;489;106;3
2013-05-07;7843;206;3;9361;390.0416666666667;5;62590;12518.0;6;66323;11053.833333333334;265;11;1
2013-05-08;7319;446;104;24599;630.7435897435897;4;26352;6588.0;3;30566;10188.666666666666;644;92;3
2013-05-09;5819;76;53;6567;820.875;0;0;0;0;0;0;191;24;2
2013-05-11;6008;94;55;4680;520.0;3;64921;21640.333333333332;3;65849;21949.666666666668;166;7;2
2013-05-12;7994;177;50;12477;959.7692307692307;2;38149;19074.5;1;28227;28227.0;281;16;2
2013-05-13;7360;491;133;12497;520.7083333333334;5;73554;14710.8;5;69902;13980.4;722;96;2
2013-05-14;7729;139;74;13221;440.7;2;20085;10042.5;2;42346;21173.0;399;34;2
2013-05-15;7935;182;11;10791;449.625;6;86587;14431.166666666666;5;77399;15479.8;399;36;2
2013-05-16;8325;3;0;5981;498.4166666666667;3;52447;17482.333333333332;2;19459;9729.5;26;6;1
2013-05-17;8023;254;0;13033;685.9473684210526;3;61504;20501.333333333332;3;47307;15769.0;288;30;2
2013-05-18;8137;98;0;13157;328.925;1;14147;14147.0;2;14319;7159.5;129;11;2
2013-05-19;8339;0;0;978;139.71428571428572;0;0;0;1;9224;9224.0;23;5;1
2013-05-20;7895;247;12;14040;936.0;5;79808;15961.6;6;48662;8110.333333333333;462;59;2
2013-05-21;7857;251;0;12035;547.0454545454545;2;27036;13518.0;1;18943;18943.0;319;45;2
2013-05-22;7551;201;38;18884;899.2380952380952;4;43021;10755.25;3;29106;9702.0;223;52;2
2013-05-23;7787;386;7;21270;625.5882352941177;2;31389;15694.5;2;21387;10693.5;422;39;3
2013-05-24;4742;303;107;16046;1337.1666666666667;4;29995;7498.75;5;57615;11523.0;404;44;3
2013-05-25;7936;63;18;8388;524.25;2;16005;8002.5;5;69920;13984.0;211;57;2
2013-05-26;8252;66;0;6417;291.6818181818182;1;13612;13612.0;1;7629;7629.0;102;36;2
2013-05-27;8358;0;0;8741;323.74074074074076;2;18440;9220.0;2;19912;9956.0;16;3;1
2013-05-28;7968;271;0;25410;726.0;2;40698;20349.0;5;58262;11652.4;317;10;2
2013-05-29;7546;467;13;19189;504.9736842105263;4;44722;11180.5;4;38905;9726.25;532;0;3
2013-05-30;8370;0;0;7462;414.55555555555554;1;34359;34359.0;0;0;0;21;0;1
2013-05-31;6375;0;0;8526;947.3333333333334;1;20341;20341.0;0;0;0;23;4;1
2013-06-01;1553;3;0;616;205.33333333333334;0;0;0;0;0;0;18;3;1
2013-05-10;0;0;0;0;0;0;0;0;0;0;0;6;0;1
