date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions
2013-04-20;34510;4116;682;27241;592.195652173913;1;24595;24595.0;2;36840;18420.0;430;20;2
2013-04-21;34243;3408;416;6619;174.18421052631578;1;22019;22019.0;2;35866;17933.0;522;25;3
2013-04-22;34074;3461;790;21435;340.23809523809524;2;17393;8696.5;2;23893;11946.5;666;61;6
2013-04-23;36651;1913;375;45196;470.7916666666667;2;16659;8329.5;3;26199;8733.0;457;59;2
2013-04-24;23218;1304;824;19064;389.0612244897959;0;0;0;0;0;0;459;21;3
2013-04-25;32906;4800;881;31644;395.55;3;26914;8971.333333333334;3;30424;10141.333333333334;812;48;3
2013-04-26;35635;2799;494;34976;492.61971830985914;2;21941;10970.5;3;29349;9783.0;556;55;3
2013-04-27;38009;2104;764;30787;421.73972602739724;4;42129;10532.25;1;35694;35694.0;578;30;3
2013-04-28;22133;3211;312;13205;293.44444444444446;1;7539;7539.0;3;35732;11910.666666666666;527;51;2
2013-04-29;33447;2762;958;24974;372.74626865671644;1;15370;15370.0;1;18255;18255.0;755;69;3
2013-04-30;36278;1851;467;50156;417.96666666666664;2;13311;6655.5;3;21564;7188.0;447;65;2
2013-05-01;35804;2873;396;9176;213.3953488372093;2;8162;4081.0;2;20048;10024.0;619;24;3
2013-05-02;29576;4870;944;54677;881.8870967741935;4;33937;8484.25;2;26675;13337.5;646;45;4
2013-05-03;34452;1635;898;39554;807.2244897959183;2;36948;18474.0;3;52586;17528.666666666668;555;33;3
2013-05-04;35302;2074;549;19782;319.06451612903226;2;17433;8716.5;0;0;0;658;8;2
2013-05-05;34758;2762;419;19207;237.12345679012347;4;50902;12725.5;3;19914;6638.0;430;6;2
2013-05-06;30382;2232;339;20574;374.07272727272726;2;17536;8768.0;1;3906;3906.0;540;38;4
2013-05-07;35612;1709;1018;13245;249.9056603773585;3;27445;9148.333333333334;2;30771;15385.5;784;44;2
2013-05-08;36643;2533;561;26947;286.67021276595744;2;15099;7549.5;2;16660;8330.0;710;55;2
2013-05-09;29513;2941;902;27998;458.9836065573771;2;30914;15457.0;3;38234;12744.666666666666;611;26;3
2013-05-10;31969;1638;598;23352;328.90140845070425;1;19964;19964.0;1;16347;16347.0;900;28;9
2013-05-11;2037;381;43;1354;193.42857142857142;0;0;0;0;0;0;244;11;6
2013-05-12;13622;587;98;7956;204.0;0;0;0;1;5859;5859.0;259;2;4
2013-05-13;36627;2153;96;30530;324.78723404255317;0;0;0;2;28814;14407.0;500;9;4
2013-05-14;19767;548;64;18994;358.37735849056605;0;0;0;1;8100;8100.0;147;5;4
2013-05-15;27734;1758;502;14481;245.4406779661017;1;4311;4311.0;2;8101;4050.5;638;60;4
2013-05-16;36471;1360;489;35234;370.88421052631577;1;6668;6668.0;2;19138;9569.0;444;46;3
2013-05-17;36323;1992;789;34433;296.83620689655174;4;23150;5787.5;5;32593;6518.6;593;32;2
2013-05-18;17376;7342;1051;33776;504.1194029850746;0;0;0;1;6453;6453.0;449;11;6
2013-05-19;33087;4106;756;21882;303.9166666666667;2;16569;8284.5;3;42999;14333.0;530;18;4
2013-05-20;33059;3716;581;22943;323.14084507042253;1;4020;4020.0;2;17930;8965.0;494;33;3
2013-05-21;37442;1716;676;27719;401.72463768115944;2;14124;7062.0;3;26564;8854.666666666666;549;56;2
2013-05-22;37866;1648;397;19496;367.8490566037736;2;8284;4142.0;3;32261;10753.666666666666;516;22;3
2013-05-23;15606;1345;278;14423;272.1320754716981;1;7159;7159.0;1;7157;7157.0;259;16;4
2013-05-24;38276;1362;310;28268;303.9569892473118;2;26993;13496.5;3;33503;11167.666666666666;346;10;2
2013-05-25;32281;1008;193;22560;313.3333333333333;1;26585;26585.0;0;0;0;405;23;3
2013-05-26;30204;3790;499;14233;309.4130434782609;3;40112;13370.666666666666;3;41834;13944.666666666666;494;12;5
2013-05-27;33733;2252;771;24583;264.3333333333333;1;24192;24192.0;1;27509;27509.0;679;66;2
2013-05-28;30541;3042;1491;23960;272.27272727272725;2;20734;10367.0;3;28473;9491.0;839;27;3
2013-05-29;28639;1008;546;30075;252.7310924369748;1;4740;4740.0;3;14844;4948.0;497;52;3
2013-05-30;33291;2864;806;24352;267.6043956043956;4;41090;10272.5;4;45920;11480.0;525;7;7
2013-05-31;31937;2903;1076;28862;294.51020408163265;1;24013;24013.0;1;25177;25177.0;766;48;18
2013-06-01;4793;1179;511;7004;350.2;0;0;0;1;4958;4958.0;151;13;17
