date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions
2013-05-18;7960;212;0;0;0;5;63674;12734.8;3;46220;15406.666666666666;347;41;2
2013-05-19;7648;270;15;0;0;5;50025;10005.0;3;51001;17000.333333333332;630;27;3
2013-05-20;7810;289;0;9700;421.7391304347826;4;49258;12314.5;3;46567;15522.333333333334;295;68;2
2013-05-21;7721;363;10;24498;699.9428571428572;4;39647;9911.75;3;41022;13674.0;436;120;2
2013-05-22;7862;250;0;14915;414.30555555555554;3;40851;13617.0;3;45663;15221.0;373;61;2
2013-05-23;7848;295;7;34769;1121.5806451612902;4;45217;11304.25;3;44199;14733.0;366;87;3
2013-05-24;7843;198;27;17170;686.8;5;57624;11524.8;4;51461;12865.25;364;53;2
2013-05-25;8028;202;0;16097;643.88;5;49009;9801.8;3;41057;13685.666666666666;260;57;1
2013-05-26;8191;49;0;22195;482.5;3;36306;12102.0;2;31644;15822.0;115;56;1
2013-05-27;7596;112;0;33853;967.2285714285714;3;31463;10487.666666666666;1;24182;24182.0;212;86;1
2013-05-28;7911;282;3;35338;619.9649122807018;7;64644;9234.857142857143;2;40703;20351.5;346;87;2
2013-05-29;7608;383;33;43299;656.0454545454545;3;14317;4772.333333333333;1;6270;6270.0;725;93;3
2013-05-30;5256;12;0;2300;135.2941176470588;3;17053;5684.333333333333;1;17220;17220.0;25;3;1
2013-05-31;8054;177;0;14448;437.8181818181818;4;44297;11074.25;0;0;0;321;11;2
2013-06-01;1744;144;55;9001;900.1;1;5144;5144.0;1;5141;5141.0;335;27;2
