date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions;mood;stress
2013-03-30 15;157;0;0;0;0;0;0;0;0;0;0;20;0;1;0;0
2013-03-30 16;158;0;0;0;0;0;0;0;0;0;0;20;1;1;0;0
2013-03-30 17;127;61;0;0;0;0;0;0;0;0;0;76;3;2;0;0
2013-03-30 18;109;91;0;202;202.0;0;0;0;0;0;0;86;1;1;0;0
2013-03-30 19;104;87;0;0;0;0;0;0;0;0;0;119;1;1;0;0
2013-03-30 20;139;44;0;1296;648.0;1;3715;3715.0;1;3713;3713.0;65;3;1;0;0
2013-03-30 21;150;5;0;1335;267.0;0;0;0;0;0;0;18;3;1;0;0
2013-03-30 22;141;48;0;3338;1669.0;0;0;0;0;0;0;49;0;1;0;0
2013-03-30 23;109;127;0;0;0;1;6726;6726.0;1;17056;17056.0;64;0;2;0;2
2013-03-31 00;173;0;0;50;50.0;0;0;0;0;0;0;9;0;1;0;0
2013-03-31 01;154;0;0;132;66.0;1;8937;8937.0;0;0;0;13;0;1;0;0
2013-03-31 03;170;9;0;0;0;0;0;0;0;0;0;5;1;1;0;0
2013-03-31 04;164;11;0;1213;1213.0;0;0;0;0;0;0;8;1;1;0;0
2013-03-31 05;91;106;0;445;222.5;0;0;0;0;0;0;5;1;1;0;0
2013-03-31 06;0;4;0;0;0;0;0;0;0;0;0;3;0;0;0;0
2013-03-31 16;51;0;0;0;0;0;0;0;0;0;0;20;2;1;0;0
2013-03-31 17;160;0;0;0;0;0;0;0;0;0;0;25;3;1;0;0
2013-03-31 18;118;82;0;0;0;0;0;0;0;0;0;102;4;2;0;0
2013-03-31 19;138;46;0;0;0;1;3867;3867.0;1;3866;3866.0;63;4;1;0;0
2013-03-31 20;164;0;0;0;0;1;5513;5513.0;1;5511;5511.0;17;0;1;0;0
2013-03-31 21;169;0;0;60;60.0;0;0;0;0;0;0;12;0;1;0;0
2013-03-31 22;167;0;0;0;0;0;0;0;0;0;0;11;1;1;0;0
2013-03-31 23;130;62;0;1506;1506.0;1;4065;4065.0;1;4066;4066.0;85;3;2;0;0
2013-04-01 00;33;38;0;0;0;0;0;0;0;0;0;97;2;2;0;2
2013-04-01 01;117;7;0;0;0;0;0;0;0;0;0;21;2;1;0;0
2013-04-01 02;166;0;0;5693;1423.25;0;0;0;0;0;0;29;1;1;0;0
2013-04-01 03;160;13;0;0;0;0;0;0;0;0;0;27;1;1;0;0
2013-04-01 04;169;15;0;0;0;1;29403;29403.0;1;29629;29629.0;16;6;1;0;0
2013-04-01 05;179;0;0;0;0;0;0;0;0;0;0;16;4;1;0;0
2013-04-01 06;180;0;0;0;0;0;0;0;0;0;0;17;4;1;0;0
2013-04-01 07;178;0;0;0;0;0;0;0;0;0;0;18;3;1;0;0
2013-04-01 08;178;0;0;0;0;0;0;0;0;0;0;18;3;1;0;0
2013-04-01 09;177;0;0;0;0;0;0;0;0;0;0;19;2;1;0;0
2013-04-01 10;178;0;0;0;0;0;0;0;0;0;0;18;2;1;0;0
2013-04-01 11;178;0;0;0;0;0;0;0;0;0;0;20;2;1;0;0
2013-04-01 12;179;0;0;0;0;0;0;0;0;0;0;20;2;1;0;0
2013-04-01 13;166;0;0;0;0;1;6977;6977.0;0;0;0;18;2;1;0;0
2013-04-01 14;165;0;0;0;0;0;0;0;0;0;0;16;4;1;0;0
2013-04-01 15;134;51;0;0;0;1;4160;4160.0;1;4156;4156.0;85;2;1;0;0
2013-04-01 16;172;0;0;443;147.66666666666666;0;0;0;0;0;0;14;9;1;0;0
2013-04-01 17;88;148;0;0;0;0;0;0;0;0;0;178;9;2;0;0
2013-04-01 18;143;61;0;0;0;1;4487;4487.0;1;4483;4483.0;43;10;1;0;0
2013-04-01 19;176;18;0;0;0;0;0;0;0;0;0;33;8;1;0;0
2013-04-01 20;160;0;0;0;0;0;0;0;1;3748;3748.0;11;1;1;0;0
2013-04-01 21;166;0;0;2376;2376.0;0;0;0;0;0;0;15;1;1;0;0
2013-04-01 22;175;0;0;1678;1678.0;1;6571;6571.0;1;4013;4013.0;13;0;1;0;0
2013-04-01 23;155;65;0;2992;748.0;0;0;0;0;0;0;96;2;2;0;0
2013-04-02 00;127;84;0;1112;370.6666666666667;0;0;0;0;0;0;101;4;2;0;0
2013-04-02 01;23;0;0;0;0;0;0;0;0;0;0;9;0;1;0;0
2013-04-02 06;62;0;0;0;0;1;22949;22949.0;1;22223;22223.0;23;4;1;0;0
2013-04-02 07;160;0;0;0;0;0;0;0;0;0;0;22;2;1;0;0
2013-04-02 08;155;0;0;0;0;0;0;0;0;0;0;20;2;1;0;0
2013-04-02 09;154;0;0;0;0;0;0;0;0;0;0;23;2;1;0;0
2013-04-02 10;153;0;0;0;0;0;0;0;0;0;0;18;2;1;0;0
2013-04-02 11;155;0;0;0;0;0;0;0;0;0;0;24;3;1;0;0
2013-04-02 12;154;0;0;0;0;0;0;0;0;0;0;20;1;1;0;0
2013-04-02 13;167;0;0;0;0;1;7009;7009.0;0;0;0;31;1;1;0;0
2013-04-02 14;170;0;0;0;0;0;0;0;0;0;0;39;2;1;0;0
2013-04-02 15;153;47;0;273;273.0;1;6968;6968.0;1;6966;6966.0;82;2;2;0;0
2013-04-02 16;181;0;0;1162;145.25;0;0;0;0;0;0;10;4;1;0;0
2013-04-02 17;155;43;0;1254;418.0;0;0;0;0;0;0;36;4;2;0;0
2013-04-02 18;81;127;0;0;0;0;0;0;0;0;0;98;3;2;0;0
2013-04-02 19;10;0;0;0;0;1;5205;5205.0;1;5203;5203.0;10;1;1;0;0
2013-04-02 20;20;0;0;152;152.0;1;6272;6272.0;1;6269;6269.0;9;0;1;0;0
2013-04-02 21;28;0;0;192;192.0;0;0;0;0;0;0;10;0;1;0;0
2013-04-02 22;95;0;0;0;0;1;4411;4411.0;0;0;0;8;2;1;0;0
2013-04-02 23;2;89;0;2377;1188.5;0;0;0;0;0;0;79;0;1;0;0
2013-04-03 00;9;55;9;141;70.5;1;3946;3946.0;1;3946;3946.0;66;0;1;0;0
2013-04-03 01;10;14;1;0;0;0;0;0;0;0;0;5;0;1;0;0
2013-04-03 02;10;3;92;1730;346.0;1;7989;7989.0;1;7998;7998.0;26;5;1;0;1
2013-04-03 03;13;0;103;241;120.5;0;0;0;0;0;0;24;5;1;0;0
2013-04-03 04;8;4;68;415;207.5;1;29649;29649.0;1;28939;28939.0;24;4;1;0;0
2013-04-03 05;3;0;123;0;0;0;0;0;0;0;0;21;3;1;0;0
2013-04-03 06;7;0;124;0;0;0;0;0;0;0;0;25;2;1;0;0
2013-04-03 07;0;0;127;0;0;0;0;0;0;0;0;25;2;1;0;0
2013-04-03 08;0;0;132;0;0;0;0;0;0;0;0;22;1;1;0;5
2013-04-03 09;0;0;132;0;0;0;0;0;0;0;0;18;1;1;0;0
2013-04-03 10;0;0;132;0;0;0;0;0;0;0;0;24;0;1;0;0
2013-04-03 11;0;0;128;0;0;0;0;0;0;0;0;22;0;1;0;0
2013-04-03 12;0;0;129;0;0;0;0;0;0;0;0;24;0;1;0;0
2013-04-03 13;5;9;86;0;0;1;7090;7090.0;1;7085;7085.0;22;0;1;0;0
2013-04-03 14;27;0;0;0;0;0;0;0;0;0;0;9;0;1;0;0
2013-04-03 15;3;147;0;0;0;1;4448;4448.0;1;4442;4442.0;168;5;2;0;0
2013-04-03 16;19;0;0;0;0;0;0;0;0;0;0;15;10;1;0;0
2013-04-03 17;10;49;12;0;0;1;4102;4102.0;1;4100;4100.0;54;1;1;0;0
2013-04-03 18;16;25;0;0;0;1;4793;4793.0;1;4791;4791.0;26;7;1;0;0
2013-04-03 19;26;46;0;0;0;1;3955;3955.0;1;3955;3955.0;31;5;1;0;0
2013-04-03 20;19;47;0;0;0;0;0;0;0;0;0;58;0;2;0;0
2013-04-03 21;2;42;0;253;126.5;0;0;0;0;0;0;47;9;2;0;0
2013-04-03 22;14;11;10;769;384.5;0;0;0;0;0;0;18;2;1;0;0
2013-04-03 23;17;69;1;2628;657.0;1;4192;4192.0;1;3983;3983.0;76;2;2;0;0
2013-04-04 00;8;89;22;1294;431.3333333333333;1;6476;6476.0;0;0;0;92;7;2;0;0
2013-04-04 01;5;0;76;0;0;0;0;0;1;4849;4849.0;23;1;1;0;0
2013-04-04 02;16;16;64;0;0;1;4737;4737.0;1;4740;4740.0;20;2;1;0;5
2013-04-04 03;16;0;0;6239;1039.8333333333333;1;7748;7748.0;1;7752;7752.0;7;2;1;0;0
2013-04-04 04;33;0;0;0;0;0;0;0;0;0;0;11;2;1;0;0
2013-04-04 05;46;5;3;0;0;0;0;0;0;0;0;14;0;1;0;0
2013-04-04 06;14;18;0;0;0;1;21627;21627.0;1;20568;20568.0;13;0;2;0;0
2013-04-04 07;12;0;108;0;0;0;0;0;0;0;0;22;1;1;0;0
2013-04-04 08;4;0;134;0;0;0;0;0;0;0;0;22;2;1;0;0
2013-04-04 09;0;0;129;0;0;0;0;0;0;0;0;27;2;1;0;0
2013-04-04 10;3;0;119;0;0;0;0;0;0;0;0;26;1;1;0;5
2013-04-04 11;0;0;119;0;0;0;0;0;0;0;0;22;1;1;0;0
2013-04-04 12;0;0;139;0;0;0;0;0;0;0;0;25;0;1;0;0
2013-04-04 13;0;0;130;0;0;1;6802;6802.0;0;0;0;25;0;1;0;0
2013-04-04 14;2;0;137;0;0;0;0;0;0;0;0;21;0;1;0;0
2013-04-04 15;20;52;43;0;0;1;7039;7039.0;1;6970;6970.0;83;3;2;0;0
2013-04-04 16;9;0;0;728;242.66666666666666;0;0;0;0;0;0;13;5;1;0;0
2013-04-04 17;26;0;0;1213;404.3333333333333;0;0;0;0;0;0;12;6;1;0;0
2013-04-04 18;26;0;23;141;141.0;1;4970;4970.0;0;0;0;44;7;2;0;0
2013-04-04 19;0;0;168;1335;1335.0;0;0;0;1;4236;4236.0;37;4;1;0;0
2013-04-04 20;0;0;175;0;0;1;8256;8256.0;1;8254;8254.0;66;0;1;0;0
2013-04-04 21;0;0;154;0;0;0;0;0;0;0;0;9;1;1;0;0
2013-04-04 22;0;0;158;0;0;0;0;0;0;0;0;8;0;1;0;0
2013-04-04 23;0;0;168;919;306.3333333333333;0;0;0;0;0;0;11;1;1;0;0
2013-04-05 00;0;0;141;0;0;0;0;0;0;0;0;12;0;1;0;0
2013-04-05 02;2;13;0;0;0;0;0;0;1;8926;8926.0;9;1;1;0;1
2013-04-05 03;176;4;0;8312;8312.0;1;5645;5645.0;0;0;0;12;0;1;0;0
2013-04-05 04;175;0;0;0;0;0;0;0;0;0;0;8;0;1;0;0
2013-04-05 05;163;13;0;789;394.5;1;4729;4729.0;1;4735;4735.0;18;1;1;0;0
2013-04-05 06;170;7;0;0;0;1;22083;22083.0;1;21501;21501.0;20;2;2;0;0
2013-04-05 07;179;0;0;0;0;0;0;0;0;0;0;19;1;1;0;0
2013-04-05 08;179;0;0;0;0;0;0;0;0;0;0;22;2;1;0;0
2013-04-05 09;176;0;0;0;0;0;0;0;0;0;0;20;2;1;0;0
2013-04-05 10;177;0;0;0;0;0;0;0;0;0;0;22;2;1;0;0
2013-04-05 11;178;0;0;0;0;0;0;0;0;0;0;21;2;1;0;0
2013-04-05 12;176;0;0;0;0;0;0;0;0;0;0;19;1;1;0;0
2013-04-05 13;168;0;0;0;0;1;4164;4164.0;0;0;0;28;2;1;0;0
2013-04-05 14;160;0;0;0;0;0;0;0;0;0;0;29;1;1;0;0
2013-04-05 15;157;19;0;0;0;0;0;0;0;0;0;44;2;1;0;0
2013-04-05 16;162;25;0;0;0;0;0;0;0;0;0;45;10;1;0;0
2013-04-05 17;71;163;0;354;354.0;0;0;0;0;0;0;122;4;2;0;1
2013-04-05 18;165;7;0;0;0;1;4506;4506.0;1;4501;4501.0;22;7;1;0;0
2013-04-05 19;156;28;0;0;0;1;5424;5424.0;1;5420;5420.0;30;5;1;0;0
2013-04-05 20;172;0;0;0;0;0;0;0;0;0;0;11;0;1;0;0
2013-04-05 21;169;0;0;0;0;1;4906;4906.0;1;4904;4904.0;10;0;1;0;0
2013-04-05 22;165;0;0;0;0;1;5082;5082.0;0;0;0;10;1;1;0;0
2013-04-05 23;132;72;0;668;668.0;0;0;0;0;0;0;107;2;1;0;0
2013-04-06 00;144;45;0;303;101.0;1;3620;3620.0;1;10105;10105.0;45;3;1;0;0
2013-04-06 01;174;0;0;0;0;1;3667;3667.0;0;0;0;9;2;1;0;0
2013-04-06 02;180;0;0;0;0;0;0;0;0;0;0;11;0;1;0;3
2013-04-06 03;96;0;0;121;121.0;0;0;0;0;0;0;6;1;1;0;0
2013-04-06 16;20;0;0;0;0;0;0;0;0;0;0;13;1;1;0;0
2013-04-06 17;160;0;0;0;0;1;7936;7936.0;0;0;0;28;3;1;0;0
2013-04-06 18;160;0;0;0;0;0;0;0;0;0;0;22;0;1;0;0
2013-04-06 19;149;8;0;0;0;0;0;0;0;0;0;27;0;1;0;0
2013-04-06 20;111;117;0;404;134.66666666666666;0;0;0;0;0;0;106;3;2;0;3
2013-04-06 21;164;20;0;0;0;1;6477;6477.0;1;6467;6467.0;22;0;1;0;0
2013-04-06 22;161;0;0;0;0;0;0;0;0;0;0;15;0;1;0;0
2013-04-06 23;114;97;0;688;344.0;0;0;0;0;0;0;101;0;2;0;0
2013-04-07 00;163;0;0;293;293.0;1;4623;4623.0;0;0;0;25;0;1;0;0
2013-04-07 01;139;35;0;0;0;1;9709;9709.0;1;9709;9709.0;42;0;1;0;0
2013-04-07 02;171;0;0;0;0;0;0;0;0;0;0;8;0;1;0;0
2013-04-07 03;173;0;0;2791;1395.5;0;0;0;0;0;0;12;0;1;0;0
2013-04-07 04;167;0;0;0;0;1;6113;6113.0;1;6111;6111.0;9;0;1;0;0
2013-04-07 05;173;0;0;829;165.8;0;0;0;0;0;0;5;0;1;0;3
2013-04-07 06;146;1;0;30;30.0;1;10371;10371.0;1;24483;24483.0;21;3;1;0;0
2013-04-07 07;145;0;0;0;0;0;0;0;0;0;0;20;1;1;0;0
2013-04-07 08;148;0;0;0;0;0;0;0;0;0;0;21;0;1;0;0
2013-04-07 09;150;0;0;0;0;1;21504;21504.0;0;0;0;19;1;1;0;0
2013-04-07 10;149;0;0;0;0;0;0;0;0;0;0;24;1;1;0;0
2013-04-07 11;150;0;0;0;0;0;0;0;0;0;0;24;1;1;0;0
2013-04-07 12;150;0;0;0;0;0;0;0;0;0;0;23;0;1;0;0
2013-04-07 13;150;0;0;0;0;0;0;0;0;0;0;18;0;1;0;0
2013-04-07 14;152;0;0;0;0;0;0;0;0;0;0;24;0;1;0;0
2013-04-07 15;166;0;0;0;0;0;0;0;0;0;0;25;1;1;0;0
2013-04-07 16;111;93;0;0;0;1;15728;15728.0;1;19167;19167.0;79;2;2;0;0
2013-04-07 17;191;0;0;2922;1461.0;0;0;0;0;0;0;13;2;1;0;0
2013-04-07 18;129;48;0;192;96.0;0;0;0;0;0;0;72;1;1;0;0
2013-04-07 19;178;0;0;0;0;0;0;0;0;0;0;5;0;1;0;0
2013-04-07 20;181;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0
2013-04-07 21;160;0;0;0;0;0;0;0;0;0;0;8;2;1;0;0
2013-04-07 22;142;17;0;91;91.0;0;0;0;0;0;0;11;0;1;0;0
2013-04-07 23;141;72;0;1173;586.5;1;7638;7638.0;0;0;0;89;2;1;0;0
2013-04-08 00;146;61;0;0;0;0;0;0;0;0;0;73;0;2;0;0
2013-04-08 01;178;0;0;0;0;0;0;0;0;0;0;5;0;1;0;0
2013-04-08 02;179;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0
2013-04-08 03;82;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0
2013-04-08 08;80;1;0;0;0;1;15901;15901.0;1;15574;15574.0;20;1;1;0;0
2013-04-08 09;175;0;0;0;0;0;0;0;0;0;0;22;1;1;0;0
2013-04-08 10;173;0;0;0;0;0;0;0;0;0;0;16;1;1;0;0
2013-04-08 11;174;0;0;0;0;0;0;0;0;0;0;16;1;1;0;0
2013-04-08 12;173;0;0;0;0;0;0;0;0;0;0;22;1;1;0;0
2013-04-08 13;173;0;0;0;0;1;6245;6245.0;0;0;0;19;1;1;0;0
2013-04-08 14;169;0;0;0;0;0;0;0;0;0;0;20;1;1;0;0
2013-04-08 15;161;0;0;0;0;0;0;0;0;0;0;26;1;1;0;0
2013-04-08 16;122;66;0;394;394.0;0;0;0;0;0;0;74;3;2;0;0
2013-04-08 17;90;109;0;0;0;0;0;0;0;0;0;101;1;1;0;0
2013-04-08 18;177;0;0;81;40.5;1;5183;5183.0;1;5179;5179.0;13;1;1;0;0
2013-04-08 19;159;0;0;0;0;0;0;0;0;0;0;12;1;1;0;0
2013-04-08 20;161;19;0;0;0;0;0;0;0;0;0;37;1;1;0;0
2013-04-08 21;153;64;0;71;71.0;0;0;0;0;0;0;47;4;1;0;0
2013-04-08 22;133;68;0;71;71.0;0;0;0;0;0;0;73;4;1;0;3
2013-04-08 23;142;72;0;1739;869.5;0;0;0;0;0;0;80;1;2;0;0
2013-04-09 00;157;48;0;779;389.5;1;8206;8206.0;1;8207;8207.0;51;2;1;0;0
2013-04-09 01;190;0;0;5228;1742.6666666666667;0;0;0;0;0;0;7;1;1;0;0
2013-04-09 02;175;6;0;0;0;0;0;0;0;0;0;5;2;1;0;0
2013-04-09 03;103;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0
2013-04-09 06;171;2;0;0;0;1;22893;22893.0;1;24486;24486.0;16;2;1;0;0
2013-04-09 07;169;0;0;0;0;0;0;0;0;0;0;20;3;1;0;0
2013-04-09 08;169;0;0;0;0;0;0;0;0;0;0;22;1;1;0;0
2013-04-09 09;168;0;0;0;0;0;0;0;0;0;0;19;2;1;0;0
2013-04-09 10;166;0;0;0;0;0;0;0;0;0;0;20;1;1;0;5
2013-04-09 11;170;0;0;0;0;0;0;0;0;0;0;20;2;1;0;0
2013-04-09 12;169;0;0;0;0;0;0;0;0;0;0;16;2;1;0;0
2013-04-09 13;170;0;0;0;0;1;7150;7150.0;0;0;0;21;0;1;0;0
2013-04-09 14;169;0;0;0;0;0;0;0;0;0;0;19;1;1;0;0
2013-04-09 15;129;41;0;0;0;0;0;0;0;0;0;74;1;1;0;0
2013-04-09 16;170;2;0;496;248.0;1;6767;6767.0;1;6764;6764.0;23;5;1;0;0
2013-04-09 17;159;43;0;767;127.83333333333333;0;0;0;0;0;0;54;4;1;0;0
2013-04-09 18;101;113;0;0;0;0;0;0;0;0;0;96;1;2;0;0
2013-04-09 19;151;20;0;61;61.0;1;9061;9061.0;1;9433;9433.0;27;2;1;0;0
2013-04-09 20;171;0;0;1314;1314.0;0;0;0;0;0;0;13;1;1;0;0
2013-04-09 21;152;5;0;0;0;0;0;0;0;0;0;13;1;1;0;0
2013-04-09 22;152;0;0;0;0;0;0;0;0;0;0;7;0;1;0;0
2013-04-09 23;144;78;0;2972;1486.0;1;4592;4592.0;1;4171;4171.0;57;1;2;0;0
2013-04-10 00;123;75;0;0;0;1;7169;7169.0;1;4543;4543.0;68;0;2;0;0
2013-04-10 01;163;0;0;0;0;0;0;0;0;0;0;8;2;1;0;0
2013-04-10 02;146;21;0;2375;791.6666666666666;1;15455;15455.0;1;15534;15534.0;10;1;1;0;0
2013-04-10 03;170;0;0;587;293.5;0;0;0;0;0;0;15;3;1;0;0
2013-04-10 04;168;0;0;0;0;0;0;0;0;0;0;18;3;1;0;0
2013-04-10 05;166;0;0;0;0;0;0;0;0;0;0;19;3;1;0;0
2013-04-10 06;165;0;0;324;324.0;0;0;0;0;0;0;20;3;1;0;0
2013-04-10 07;168;0;0;0;0;1;20682;20682.0;1;20785;20785.0;18;2;1;0;0
2013-04-10 08;172;0;0;0;0;0;0;0;0;0;0;20;1;1;0;0
2013-04-10 09;171;0;0;0;0;0;0;0;0;0;0;20;1;1;0;0
2013-04-10 10;172;0;0;0;0;0;0;0;0;0;0;16;1;1;0;0
2013-04-10 11;173;0;0;0;0;0;0;0;0;0;0;20;1;1;0;0
2013-04-10 12;171;0;0;0;0;0;0;0;0;0;0;17;1;1;0;0
2013-04-10 13;170;0;0;0;0;1;4937;4937.0;0;0;0;23;1;1;0;0
2013-04-10 14;171;0;0;0;0;0;0;0;0;0;0;27;1;1;0;0
2013-04-10 15;158;0;0;0;0;0;0;0;0;0;0;21;1;1;0;0
2013-04-10 16;86;111;0;0;0;0;0;0;1;6296;6296.0;109;4;2;0;0
2013-04-10 17;160;2;0;0;0;1;3899;3899.0;0;0;0;14;1;1;0;0
2013-04-10 18;162;10;0;0;0;1;4718;4718.0;1;4714;4714.0;34;7;1;0;0
2013-04-10 19;148;18;0;0;0;0;0;0;0;0;0;32;8;1;0;0
2013-04-10 20;146;45;0;0;0;0;0;0;0;0;0;56;2;1;0;0
2013-04-10 21;145;48;0;0;0;1;4300;4300.0;1;4300;4300.0;57;1;2;0;0
2013-04-10 22;147;18;0;0;0;1;5524;5524.0;1;5524;5524.0;11;2;1;0;0
2013-04-10 23;187;0;0;1404;351.0;0;0;0;0;0;0;11;0;1;0;0
2013-04-11 00;171;0;0;1658;414.5;0;0;0;0;0;0;17;1;1;0;1
2013-04-11 01;165;0;0;0;0;1;4286;4286.0;1;4355;4355.0;15;4;1;0;0
2013-04-11 02;155;0;0;3174;1587.0;0;0;0;0;0;0;18;3;1;0;0
2013-04-11 03;186;0;0;1233;1233.0;1;7908;7908.0;0;0;0;10;5;1;0;0
2013-04-11 04;159;28;0;2205;2205.0;0;0;0;0;0;0;61;3;1;0;0
2013-04-11 05;161;56;0;818;409.0;1;10052;10052.0;0;0;0;37;6;2;0;0
2013-04-11 06;152;25;0;3145;786.25;0;0;0;0;0;0;11;0;1;0;0
2013-04-11 07;180;0;0;303;151.5;0;0;0;0;0;0;6;0;1;0;0
2013-04-11 08;164;9;0;264;88.0;1;14808;14808.0;0;0;0;14;1;1;0;0
2013-04-11 09;172;0;0;0;0;0;0;0;0;0;0;17;0;1;0;0
2013-04-11 10;172;0;0;0;0;0;0;0;0;0;0;14;0;1;0;0
2013-04-11 11;172;0;0;0;0;0;0;0;0;0;0;17;0;1;0;0
2013-04-11 12;172;0;0;0;0;0;0;0;0;0;0;22;0;1;0;0
2013-04-11 13;169;0;0;0;0;1;5833;5833.0;0;0;0;22;0;1;0;0
2013-04-11 14;168;0;0;0;0;0;0;0;0;0;0;15;0;1;0;0
2013-04-11 15;146;29;0;0;0;0;0;0;0;0;0;47;2;1;0;0
2013-04-11 16;161;17;0;343;171.5;1;6394;6394.0;1;6392;6392.0;25;2;1;0;0
2013-04-11 17;167;4;0;465;155.0;0;0;0;0;0;0;13;2;1;0;0
2013-04-11 18;162;21;0;476;476.0;0;0;0;0;0;0;51;7;1;0;0
2013-04-11 19;106;110;0;0;0;0;0;0;0;0;0;62;4;1;0;0
2013-04-11 20;158;0;0;162;81.0;1;6272;6272.0;1;6267;6267.0;9;3;1;0;0
2013-04-11 21;178;0;0;788;262.6666666666667;0;0;0;0;0;0;8;4;1;0;0
2013-04-11 22;175;0;0;0;0;0;0;0;0;0;0;7;3;1;0;0
2013-04-11 23;173;15;0;2659;1329.5;0;0;0;1;5580;5580.0;31;0;1;0;0
2013-04-12 00;135;81;0;343;343.0;0;0;0;0;0;0;67;0;2;0;5
2013-04-12 04;147;4;0;4337;4337.0;0;0;0;1;9744;9744.0;11;1;1;0;0
2013-04-12 05;167;0;0;1143;571.5;1;5033;5033.0;0;0;0;12;2;1;0;0
2013-04-12 06;158;0;0;0;0;1;6095;6095.0;1;6096;6096.0;8;0;1;0;0
2013-04-12 07;170;0;0;2063;2063.0;0;0;0;0;0;0;5;0;1;0;0
2013-04-12 08;159;9;0;708;354.0;1;8001;8001.0;1;20160;20160.0;4;0;1;0;0
2013-04-12 09;175;0;0;850;212.5;0;0;0;0;0;0;6;0;1;0;0
2013-04-12 10;171;0;0;132;132.0;1;15258;15258.0;0;0;0;17;2;1;0;0
2013-04-12 11;173;0;0;0;0;0;0;0;0;0;0;26;2;1;0;0
2013-04-12 12;173;0;0;0;0;0;0;0;0;0;0;30;2;1;0;0
2013-04-12 13;172;0;0;0;0;0;0;0;0;0;0;30;2;1;0;0
2013-04-12 14;174;0;0;0;0;0;0;0;0;0;0;34;2;1;0;0
