date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions;mood;stress
2013-04-05 05;305;36;0;1108;277.0;0;0;0;0;0;0;30;2;1;0;0
2013-04-05 06;214;3;2;958;479.0;0;0;0;0;0;0;150;1;3;0;0
2013-04-05 07;347;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0
2013-04-05 08;348;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0
2013-04-05 09;347;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0
2013-04-05 10;348;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0
2013-04-05 11;347;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0
2013-04-05 12;348;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0
2013-04-05 13;347;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0
2013-04-05 14;348;0;0;0;0;0;0;0;0;0;0;5;0;1;0;0
2013-04-05 15;325;5;0;434;434.0;0;0;0;0;0;0;68;0;1;0;0
2013-04-05 16;317;4;0;4356;1089.0;0;0;0;0;0;0;54;9;1;0;0
2013-04-05 17;240;14;0;1432;358.0;1;13334;13334.0;0;0;0;35;4;1;0;0
2013-04-05 18;188;118;16;2716;679.0;0;0;0;1;9340;9340.0;107;1;2;0;0
2013-04-05 19;243;79;0;604;201.33333333333334;0;0;0;0;0;0;72;3;1;0;0
2013-04-05 20;330;0;0;131;65.5;0;0;0;0;0;0;15;3;1;0;0
2013-04-05 21;348;0;0;1089;363.0;0;0;0;0;0;0;11;3;2;0;0
2013-04-05 22;323;1;0;567;567.0;0;0;0;0;0;0;13;4;2;0;0
2013-04-05 23;331;1;0;3702;1851.0;0;0;0;0;0;0;18;2;1;0;0
2013-04-06 00;327;14;0;3993;3993.0;0;0;0;0;0;0;20;2;1;0;0
2013-04-06 01;218;53;0;3287;3287.0;1;8315;8315.0;0;0;0;108;0;3;0;0
2013-04-06 02;112;31;0;908;908.0;0;0;0;0;0;0;204;2;1;0;0
2013-04-06 03;36;0;0;2049;512.25;0;0;0;0;0;0;21;2;1;0;0
2013-04-06 04;42;0;0;1281;256.2;0;0;0;0;0;0;16;2;1;0;0
2013-04-06 05;60;45;16;2754;918.0;0;0;0;0;0;0;99;5;1;0;0
2013-04-06 06;246;19;1;0;0;0;0;0;0;0;0;163;0;1;0;0
2013-04-06 07;347;0;0;0;0;0;0;0;0;0;0;8;0;1;0;0
2013-04-06 08;348;0;0;0;0;0;0;0;1;20875;20875.0;8;0;1;0;0
2013-04-06 09;347;0;0;0;0;0;0;0;0;0;0;8;0;1;0;0
2013-04-06 10;347;0;0;121;121.0;0;0;0;0;0;0;10;0;1;0;0
2013-04-06 11;347;0;0;0;0;0;0;0;0;0;0;9;0;1;0;0
2013-04-06 12;348;0;0;0;0;0;0;0;0;0;0;8;0;1;0;0
2013-04-06 13;347;0;0;0;0;0;0;0;0;0;0;9;0;1;0;0
2013-04-06 14;348;0;0;0;0;0;0;0;0;0;0;9;0;1;0;0
2013-04-06 15;347;0;0;0;0;0;0;0;1;6699;6699.0;7;1;1;0;0
2013-04-06 16;348;0;0;0;0;0;0;0;0;0;0;6;0;1;0;0
2013-04-06 17;152;60;0;2178;726.0;0;0;0;0;0;0;200;0;3;0;0
2013-04-06 18;190;39;25;6914;3457.0;0;0;0;1;4726;4726.0;288;3;2;0;0
2013-04-06 19;283;33;0;0;0;0;0;0;0;0;0;20;1;1;0;0
2013-04-06 20;230;28;22;3429;1143.0;1;11702;11702.0;1;4418;4418.0;22;1;1;0;0
2013-04-06 21;99;18;2;2159;1079.5;0;0;0;0;0;0;184;0;1;0;0
2013-04-06 22;46;121;91;3066;3066.0;0;0;0;1;3965;3965.0;14;1;0;0;0
2013-04-06 23;31;137;146;936;187.2;1;23082;23082.0;0;0;0;14;0;1;0;0
2013-04-07 00;151;48;30;2925;975.0;0;0;0;0;0;0;117;1;2;0;0
2013-04-07 01;296;31;0;6132;1226.4;0;0;0;0;0;0;21;2;1;0;0
2013-04-07 02;185;89;16;0;0;0;0;0;0;0;0;23;2;1;0;0
2013-04-07 03;283;22;3;7684;7684.0;0;0;0;0;0;0;21;2;1;0;0
2013-04-07 04;282;16;0;0;0;0;0;0;0;0;0;18;0;1;0;0
2013-04-07 05;152;47;9;1733;866.5;0;0;0;0;0;0;192;0;2;0;0
2013-04-07 06;345;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0
2013-04-07 07;348;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
2013-04-07 08;347;0;0;0;0;0;0;0;0;0;0;8;0;1;0;0
2013-04-07 09;348;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0
2013-04-07 10;347;0;0;0;0;0;0;0;0;0;0;5;0;1;0;0
2013-04-07 11;348;0;0;0;0;0;0;0;0;0;0;6;0;1;0;0
2013-04-07 12;347;0;0;0;0;0;0;0;0;0;0;6;0;1;0;0
2013-04-07 13;348;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0
2013-04-07 14;347;0;0;0;0;0;0;0;0;0;0;7;0;1;0;0
2013-04-07 15;348;0;0;0;0;0;0;0;0;0;0;5;0;1;0;0
2013-04-07 16;347;0;0;0;0;0;0;0;0;0;0;5;0;1;0;0
2013-04-07 17;294;7;5;92;92.0;0;0;0;0;0;0;101;0;1;0;0
2013-04-07 18;56;175;77;2389;477.8;0;0;0;0;0;0;71;5;1;0;0
2013-04-07 19;142;163;10;896;448.0;0;0;0;0;0;0;52;7;1;0;0
2013-04-07 20;30;9;2;0;0;0;0;0;0;0;0;12;4;1;0;0
2013-04-08 18;2956;8;3;0;0;0;0;0;0;0;0;10;1;1;0;0
2013-04-08 19;1816;7;1;182;182.0;0;0;0;0;0;0;12;1;1;0;0
2013-04-08 20;340;0;0;252;126.0;0;0;0;0;0;0;12;1;1;0;0
2013-04-08 21;334;5;0;2804;701.0;0;0;0;0;0;0;10;2;1;0;0
2013-04-08 22;332;4;0;1845;369.0;0;0;0;0;0;0;20;2;1;0;0
2013-04-08 23;337;1;0;1845;369.0;0;0;0;0;0;0;9;2;1;0;0
2013-04-09 00;184;52;87;2662;887.3333333333334;0;0;0;1;12426;12426.0;103;4;2;0;0
2013-04-09 01;140;95;96;2168;722.6666666666666;0;0;0;0;0;0;151;2;2;0;0
2013-04-09 02;283;19;24;1482;247.0;0;0;0;0;0;0;13;1;1;0;0
2013-04-09 03;294;34;0;1462;365.5;0;0;0;0;0;0;13;2;1;0;0
2013-04-09 04;348;0;0;4198;839.6;0;0;0;0;0;0;7;2;2;0;0
2013-04-09 05;347;0;0;836;209.0;0;0;0;0;0;0;8;2;1;0;0
2013-04-09 06;211;34;8;1230;1230.0;0;0;0;0;0;0;248;0;1;0;0
2013-04-09 07;347;0;0;0;0;0;0;0;0;0;0;5;0;1;0;0
2013-04-09 08;348;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
2013-04-09 09;347;0;0;0;0;0;0;0;0;0;0;5;0;1;0;0
2013-04-09 10;347;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0
2013-04-09 11;347;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
2013-04-09 12;348;0;0;0;0;0;0;0;0;0;0;5;0;1;0;0
2013-04-09 13;347;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0
2013-04-09 14;348;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0
2013-04-09 15;348;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
2013-04-09 16;348;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0
2013-04-09 17;299;5;0;676;676.0;1;16826;16826.0;0;0;0;116;0;1;0;0
2013-04-09 18;265;22;23;1310;436.6666666666667;0;0;0;1;15359;15359.0;61;8;1;0;0
2013-04-09 19;315;12;0;3552;710.4;0;0;0;0;0;0;28;8;1;0;0
2013-04-09 20;265;21;0;2270;2270.0;0;0;0;0;0;0;14;10;1;0;0
2013-04-09 21;137;103;4;2329;2329.0;0;0;0;0;0;0;52;11;1;0;0
2013-04-09 22;207;130;0;2047;682.3333333333334;1;20596;20596.0;0;0;0;192;7;2;0;0
2013-04-09 23;237;27;13;2722;680.5;0;0;0;1;17167;17167.0;39;5;1;0;0
2013-04-10 00;293;5;0;3058;1019.3333333333334;0;0;0;0;0;0;32;5;1;0;0
2013-04-10 01;282;0;0;2885;721.25;0;0;0;0;0;0;13;3;2;0;0
2013-04-10 02;270;4;0;3512;585.3333333333334;0;0;0;0;0;0;8;2;1;0;0
2013-04-10 03;153;119;0;2188;2188.0;0;0;0;0;0;0;294;8;2;0;0
2013-04-10 04;149;56;3;4185;4185.0;0;0;0;0;0;0;145;0;1;0;0
2013-04-10 05;298;9;1;0;0;0;0;0;0;0;0;176;0;1;0;0
2013-04-10 06;348;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0
2013-04-10 07;345;0;0;0;0;0;0;0;0;0;0;7;0;1;0;0
2013-04-10 08;348;0;0;0;0;0;0;0;0;0;0;6;0;1;0;0
2013-04-10 09;348;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0
2013-04-10 10;347;0;0;0;0;0;0;0;0;0;0;7;0;1;0;0
2013-04-10 11;348;0;0;0;0;0;0;0;0;0;0;6;0;1;0;0
2013-04-10 12;346;0;0;0;0;0;0;0;0;0;0;5;0;1;0;0
2013-04-10 13;348;0;0;0;0;0;0;0;0;0;0;6;0;1;0;0
2013-04-10 14;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013-04-11 06;3648;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0
2013-04-11 07;1319;0;0;0;0;0;0;0;0;0;0;4;1;1;0;0
2013-04-11 08;347;0;0;0;0;0;0;0;0;0;0;5;1;1;0;0
2013-04-11 09;347;0;0;0;0;0;0;0;0;0;0;6;1;1;0;0
2013-04-11 10;348;0;0;0;0;0;0;0;0;0;0;6;1;1;0;0
2013-04-11 11;348;0;0;0;0;0;0;0;0;0;0;6;1;1;0;0
2013-04-11 12;348;0;0;0;0;0;0;0;0;0;0;6;1;1;0;0
2013-04-11 13;346;0;0;0;0;0;0;0;0;0;0;7;1;1;0;0
2013-04-11 14;348;0;0;0;0;0;0;0;0;0;0;6;1;1;0;0
2013-04-11 15;348;0;0;0;0;0;0;0;0;0;0;5;1;1;0;0
2013-04-11 16;345;0;0;0;0;0;0;0;0;0;0;7;0;1;0;0
2013-04-11 17;280;7;8;0;0;0;0;0;0;0;0;187;0;1;0;0
2013-04-11 18;131;146;21;3640;3640.0;0;0;0;0;0;0;34;7;1;0;0
2013-04-11 19;309;16;7;7492;1248.6666666666667;0;0;0;1;10932;10932.0;36;10;1;0;0
2013-04-11 20;348;0;0;0;0;0;0;0;0;0;0;28;9;1;0;0
2013-04-11 21;331;10;0;1422;711.0;0;0;0;0;0;0;25;8;1;0;0
2013-04-11 22;222;19;0;2854;713.5;0;0;0;0;0;0;149;0;0;0;0
2013-04-11 23;284;45;0;2328;776.0;0;0;0;0;0;0;37;0;1;0;0
2013-04-12 00;348;0;0;0;0;0;0;0;0;0;0;29;3;1;0;0
2013-04-12 01;245;81;0;877;877.0;0;0;0;0;0;0;118;2;2;0;0
2013-04-12 02;347;0;0;3610;601.6666666666666;0;0;0;0;0;0;13;4;2;0;0
2013-04-12 03;347;0;0;625;625.0;0;0;0;0;0;0;6;3;1;0;0
2013-04-12 04;347;0;0;392;130.66666666666666;0;0;0;0;0;0;8;3;1;0;0
2013-04-12 05;261;23;13;2158;719.3333333333334;0;0;0;0;0;0;118;3;1;0;0
2013-04-12 06;341;0;0;202;202.0;0;0;0;0;0;0;84;0;1;0;0
2013-04-12 07;348;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0
2013-04-12 08;347;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0
2013-04-12 09;348;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
2013-04-12 10;347;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
2013-04-12 11;348;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
2013-04-12 12;347;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0
2013-04-12 13;348;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0
2013-04-12 14;347;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0
2013-04-12 15;348;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0
2013-04-12 16;347;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0
2013-04-12 17;348;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0
2013-04-12 18;269;1;5;1179;393.0;0;0;0;0;0;0;250;0;2;0;0
2013-04-12 19;319;0;23;282;141.0;0;0;0;0;0;0;46;3;2;0;0
2013-04-12 20;347;0;0;2088;522.0;0;0;0;0;0;0;12;2;2;0;0
2013-04-12 21;348;0;0;1485;212.14285714285714;0;0;0;0;0;0;14;4;2;0;0
2013-04-12 22;348;0;0;1504;501.3333333333333;0;0;0;0;0;0;17;8;1;0;0
2013-04-12 23;347;0;0;1905;476.25;0;0;0;0;0;0;15;5;2;0;0
2013-04-13 00;209;55;11;5709;1141.8;0;0;0;1;6381;6381.0;178;2;2;0;0
2013-04-13 01;112;96;9;272;136.0;0;0;0;0;0;0;288;13;1;0;0
2013-04-13 02;346;0;0;2422;484.4;0;0;0;0;0;0;17;4;1;0;0
2013-04-13 03;348;0;0;353;353.0;0;0;0;0;0;0;15;4;1;0;0
